model_name,split,sample_id,summarizer,f1_score,precision,recall,length_ratio,wer,medical_wer
whisper_tiny,train,198,bert_extractive,0.736842105263158,0.7241379310344828,0.75,1.0357142857142858,0.0333333333333333,0.0
whisper_tiny,train,845,mt5_small,0.0,0.0,0.0,0.06451612903225806,0.3235294117647059,1.0
whisper_tiny,train,845,bert_extractive,0.6229508196721313,0.6333333333333333,0.6129032258064516,0.967741935483871,0.3235294117647059,1.0
whisper_tiny,train,1108,mt5_small,0.0,0.0,0.0,0.13333333333333333,0.1388888888888889,0.0
whisper_tiny,train,1108,bert_extractive,0.6296296296296297,0.7083333333333334,0.5666666666666667,0.8,0.1388888888888889,0.0
whisper_tiny,train,1393,mt5_small,0.0,0.0,0.0,0.2857142857142857,0.2068965517241379,0.0
whisper_tiny,train,1393,bert_extractive,0.7719298245614034,0.7586206896551724,0.7857142857142857,1.0357142857142858,0.2068965517241379,0.0
whisper_tiny,train,358,mt5_small,0.43478260869565216,0.7692307692307693,0.30303030303030304,0.3939393939393939,0.0681818181818181,0.0
whisper_tiny,train,358,bert_extractive,0.7666666666666667,0.8518518518518519,0.696969696969697,0.8181818181818182,0.0681818181818181,0.0
whisper_tiny,train,1088,mt5_small,0.1111111111111111,0.16666666666666666,0.08333333333333333,0.5,0.2916666666666667,0.0
whisper_tiny,train,1088,bert_extractive,0.7346938775510204,0.72,0.75,1.0416666666666667,0.2916666666666667,0.0
whisper_tiny,train,394,mt5_small,0.0,0.0,0.0,0.22727272727272727,0.2083333333333333,0.0
whisper_tiny,train,394,bert_extractive,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0,0.2083333333333333,0.0
whisper_tiny,train,275,mt5_small,0.0,0.0,0.0,0.14814814814814814,0.0333333333333333,0.0
whisper_tiny,train,275,bert_extractive,0.8148148148148148,0.8148148148148148,0.8148148148148148,1.0,0.0333333333333333,0.0
whisper_tiny,train,782,mt5_small,0.20833333333333331,0.38461538461538464,0.14285714285714285,0.37142857142857144,0.282051282051282,0.0
whisper_tiny,train,782,bert_extractive,0.7352941176470589,0.7575757575757576,0.7142857142857143,0.9428571428571428,0.282051282051282,0.0
whisper_tiny,train,715,mt5_small,0.0,0.0,0.0,0.3793103448275862,0.1142857142857142,0.0
whisper_tiny,train,715,bert_extractive,0.7796610169491527,0.7666666666666667,0.7931034482758621,1.0344827586206897,0.1142857142857142,0.0
whisper_tiny,train,239,mt5_small,0.0,0.0,0.0,0.2608695652173913,0.1481481481481481,0.0
whisper_tiny,train,239,bert_extractive,0.8749999999999999,0.84,0.9130434782608695,1.0869565217391304,0.1481481481481481,0.0
whisper_tiny,train,240,mt5_small,0.2777777777777778,0.5,0.19230769230769232,0.38461538461538464,0.064516129032258,0.0
whisper_tiny,train,240,bert_extractive,0.8235294117647058,0.84,0.8076923076923077,0.9615384615384616,0.064516129032258,0.0
whisper_tiny,train,420,mt5_small,0.2608695652173913,0.35294117647058826,0.20689655172413793,0.5862068965517241,0.2258064516129032,0.0
whisper_tiny,train,420,bert_extractive,0.6774193548387097,0.6363636363636364,0.7241379310344828,1.1379310344827587,0.2258064516129032,0.0
whisper_tiny,train,1258,mt5_small,0.05714285714285715,0.14285714285714285,0.03571428571428571,0.25,0.125,0.0
whisper_tiny,train,1258,bert_extractive,0.7719298245614034,0.7586206896551724,0.7857142857142857,1.0357142857142858,0.125,0.0
whisper_tiny,train,986,mt5_small,0.0,0.0,0.0,0.14705882352941177,0.2051282051282051,0.5
whisper_tiny,train,986,bert_extractive,0.7999999999999999,0.7777777777777778,0.8235294117647058,1.0588235294117647,0.2051282051282051,0.5
whisper_tiny,train,752,mt5_small,0.12903225806451615,0.125,0.13333333333333333,1.0666666666666667,0.1764705882352941,0.0
whisper_tiny,train,752,bert_extractive,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.9333333333333333,0.1764705882352941,0.0
whisper_tiny,train,590,mt5_small,0.0,0.0,0.0,0.41379310344827586,0.09375,1.0
whisper_tiny,train,590,bert_extractive,0.6440677966101694,0.6333333333333333,0.6551724137931034,1.0344827586206897,0.09375,1.0
whisper_tiny,train,1397,mt5_small,0.15384615384615383,0.25,0.1111111111111111,0.4444444444444444,0.1428571428571428,0.0
whisper_tiny,train,1397,bert_extractive,0.8148148148148148,0.8148148148148148,0.8148148148148148,1.0,0.1428571428571428,0.0
whisper_tiny,train,51,mt5_small,0.0,0.0,0.0,0.18518518518518517,0.1111111111111111,0.0
whisper_tiny,train,51,bert_extractive,0.9259259259259259,0.9259259259259259,0.9259259259259259,1.0,0.1111111111111111,0.0
whisper_tiny,train,680,mt5_small,0.35897435897435903,0.4666666666666667,0.2916666666666667,0.625,0.68,1.0
whisper_tiny,train,680,bert_extractive,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.5,0.68,1.0
whisper_tiny,train,374,mt5_small,0.0,0.0,0.0,0.15625,0.0277777777777777,0.0
whisper_tiny,train,374,bert_extractive,0.9538461538461539,0.9393939393939394,0.96875,1.03125,0.0277777777777777,0.0
whisper_tiny,train,168,mt5_small,0.09302325581395347,0.2222222222222222,0.058823529411764705,0.2647058823529412,0.054054054054054,0.0
whisper_tiny,train,168,bert_extractive,0.3181818181818182,0.7,0.20588235294117646,0.29411764705882354,0.054054054054054,0.0
whisper_tiny,train,244,mt5_small,0.18181818181818182,0.26666666666666666,0.13793103448275862,0.5172413793103449,0.1612903225806451,0.0
whisper_tiny,train,244,bert_extractive,0.8666666666666666,0.8387096774193549,0.896551724137931,1.0689655172413792,0.1612903225806451,0.0
whisper_tiny,train,585,mt5_small,0.0,0.0,0.0,0.3783783783783784,0.1590909090909091,0.0
whisper_tiny,train,585,bert_extractive,0.7777777777777778,0.8,0.7567567567567568,0.9459459459459459,0.1590909090909091,0.0
whisper_tiny,train,1411,mt5_small,0.04878048780487805,0.06666666666666667,0.038461538461538464,0.5769230769230769,0.2758620689655172,0.0
